articleName,wordCount,NoOfEditors,NoOfRevisions,NoOfEditSessions,startTime,endTime,durationInHours,durationindays,subjectivity,readingScore,authority,totalRefs,NoOfValidUrlRefs,totalUrlRefs,verifiability,vandalisim,volatility,Speed1 (Edit sessions),Speed2 (No of days),Speed4 (No of edits),Speed5 (edits/edit sessions),Speed6 (edits/durationindays),Speed8(Edit sessions/durationindays)
Ado Ekiti,506,131,202,159,2004-04-15T22:03:16Z,2019-03-02T06:14:22Z,130400.185,5433.341,0.22013888888888900,-292.43,0.001976284584980240,1,0,1,0.0,6,0.0297029702970297,3.18238993710692,0.0931287022330528,2.5049504950495,1.27044025157233,0.0371778613657641,0.0371778613657641
1995 in Ghana,237,11,17,15,2011-05-20T11:05:35Z,2017-09-02T23:39:16Z,55140.56138888890,2297.52339120370,0.69568130282416,-76.9,0.012658227848101300,3,3,3,1.0,0,0.0,15.8,0.103154553684797,13.9411764705882,1.13333333333333,0.00739927178329771,0.00739927178329771
"AFSCME Local 77, Duke University",2009,16,41,19,2014-04-16T00:25:52Z,2018-09-14T23:31:36Z,38711.095555555600,1612.962314814820,0.35133009126515600,10.71,0.0,0,0,0,1,0,0.0,105.736842105263,1.24553436961771,49,2.15789473684211,0.0254190687677084,0.0254190687677084
Architecture of the United Kingdom,3317,80,126,95,2009-09-04T19:44:07Z,2019-03-04T11:54:27Z,83224.17222222220,3467.67384259259,0.3508605944686280,-41.44,0.005728067530901420,19,6,11,0.5454545454545450,7,0.05555555555555560,34.9157894736842,0.956549015440293,26.3253968253968,1.32631578947368,0.0363355972099719,0.0363355972099719
Atypical hemolytic uremic syndrome,2159,46,148,76,2013-01-10T15:14:20Z,2019-02-17T02:25:09Z,53483.18027777780,2228.46584490741,0.3912849428939860,-110.5,0.018527095877721200,40,1,3,0.3333333333333330,5,0.033783783783783800,28.4078947368421,0.968827951720168,14.5878378378378,1.94736842105263,0.0664134028969823,0.0664134028969823
Charles Gossage Grey,1009,48,131,78,2010-04-09T01:22:06Z,2017-12-29T19:09:35Z,67721.79138888890,2821.74130787037,0.16421568627451000,12.74,0.006937561942517340,7,2,4,0.5,3,0.022900763358778600,12.9358974358974,0.357580617750362,7.70229007633588,1.67948717948718,0.0464252338209092,0.0464252338209092
Khaled al-Qazzaz,2198,16,41,27,2015-07-12T21:06:34Z,2019-02-23T15:18:02Z,31722.19111111110,1321.75796296296,0.33082982466544100,-42.46,0.01637852593266610,36,20,36,0.5555555555555560,1,0.024390243902439000,81.4074074074074,1.66293683230233,53.609756097561,1.51851851851852,0.0310192948700616,0.0310192948700616
Managed intensive rotational grazing,2032,92,240,123,2003-05-21T18:52:13Z,2019-03-09T07:10:55Z,138492.31166666700,5770.51298611113,0.44073997931892600,-92.03,0.0044291338582677200,9,8,9,0.8888888888888890,8,0.03333333333333330,16.520325203252,0.352135070987754,8.46666666666667,1.95121951219512,0.0415907564158765,0.0415907564158765
Acheulean,3730,259,512,343,2004-01-28T03:17:03Z,2019-02-26T12:28:41Z,132201.1938888890,5508.3830787037,0.3676292255657330,6.75,0.0032171581769437000,12,4,6,0.6666666666666670,13,0.025390625,10.8746355685131,0.677149709216989,7.28515625,1.49271137026239,0.0929492362249594,0.0929492362249594
Agriculture in Scotland in the Middle Ages,2601,15,36,25,2013-07-10T09:18:43Z,2018-04-28T03:22:19Z,42066.06,1752.75,0.3567218022441900,33.58,0.00038446751249519400,1,1,1,1.0,0,0.0,104.04,1.48395167030143,72.25,1.44,0.0205391234643796,0.0205391234643796
RAF North Killingholme,350,28,55,33,2007-06-25T12:27:08Z,2017-10-25T02:45:35Z,90590.3075,3774.5961,0.33722943722943700,-91.65,0.0,0,0,0,1,1,0.01818181818181820,10.6060606060606,0.0927251516394291,6.36363636363636,1.66666666666667,0.0145710952576246,0.0145710952576246
AgustaWestland AW139,4733,419,1061,766,2006-08-10T21:37:41Z,2019-02-19T14:43:26Z,109817.09583333300,4575.71232638888,0.3299576817740080,-114.46,0.011197971688147100,53,35,49,0.7142857142857140,85,0.08011310084825640,6.17885117493473,1.03437446727234,4.46088595664467,1.38511749347258,0.231876465196695,0.231876465196695
Catherine Afeku,901,13,62,31,2017-07-03T13:50:53Z,2019-03-02T17:12:14Z,14571.355833333300,607.139826388888,0.2988778409090910,-45.94,0.013318534961154300,12,11,12,0.9166666666666670,0,0.0,29.0645161290323,1.4840074079128,14.5322580645161,2,0.102118156815309,0.102118156815309
Fred Dryer,2236,270,638,373,2004-10-14T20:39:59Z,2019-02-17T00:28:49Z,125715.8138888890,5238.1589120370,0.3513194345337200,8.27,0.008944543828264760,20,8,18,0.4444444444444440,11,0.017241379310344800,5.99463806970509,0.426867538298958,3.50470219435737,1.71045576407507,0.121798519425195,0.121798519425195
Affective piety,9914,44,382,140,2013-08-13T23:25:52Z,2019-02-10T12:33:48Z,48157.13222222220,2006.54717592593,0.33760319291726300,-22.73,0.014524914262658900,144,22,26,0.8461538461538460,2,0.005235602094240840,70.8142857142857,4.94082577222494,25.9528795811518,2.72857142857143,0.190376784848691,0.190376784848691
Jerrie Cobb,1386,113,201,133,2004-09-06T22:10:40Z,2019-03-06T14:19:23Z,127048.14527777800,5293.67271990742,0.38595061914829400,-34.58,0.002886002886002890,4,1,2,0.5,8,0.03980099502487560,10.4210526315789,0.261822003991255,6.8955223880597,1.51127819548872,0.0379698577216756,0.0379698577216756
Agnes Grey,2270,145,275,179,2004-02-01T00:13:50Z,2019-02-14T08:01:39Z,131815.79694444400,5492.32487268517,0.390640020898641,40.11,0.006167400881057270,14,0,1,0.0,3,0.01090909090909090,12.6815642458101,0.413304029280811,8.25454545454545,1.53631284916201,0.0500698713886445,0.0500698713886445
Aichi D3A,2045,205,331,267,2003-01-30T03:57:42Z,2019-01-07T22:48:05Z,139722.8397222220,5821.7849884259,0.3114301674756220,14.64,0.0009779951100244500,2,0,2,0.0,10,0.030211480362537800,7.65917602996255,0.351266837244177,6.17824773413897,1.23970037453184,0.0568554147324316,0.0568554147324316
"All Saints Church, Barrowby",1037,12,21,21,2013-04-24T00:38:05Z,2019-02-27T11:35:25Z,51250.955555555600,2135.456481481480,0.36900800457404200,14.56,0.0,0,0,0,1,1,0.047619047619047600,49.3809523809524,0.485610457994713,49.3809523809524,1,0.00983396298735677,0.00983396298735677
Center for Photography at Woodstock,1683,28,112,43,2014-08-24T21:45:59Z,2019-03-04T06:11:03Z,39656.41777777780,1652.35074074074,0.36929434202161500,-79.68,0.014854426619132500,25,14,21,0.6666666666666670,1,0.008928571428571430,39.1395348837209,1.01854888220979,15.0267857142857,2.6046511627907,0.0677822191369558,0.0677822191369558
Beauford Delaney,2596,118,209,151,2005-11-28T01:32:34Z,2019-03-07T04:08:07Z,116330.5925,4847.1080,0.44334458172999800,16.02,0.0015408320493066300,4,2,4,0.5,7,0.03349282296650720,17.1920529801325,0.535577088202315,12.4210526315789,1.3841059602649,0.0431184943891694,0.0431184943891694
Sabiha Gökçen,2011,324,778,543,2004-10-01T18:53:38Z,2019-02-02T20:27:45Z,125689.56861111100,5237.06535879629,0.35647987814654500,-30.79,0.012928891098955700,26,17,23,0.7391304347826090,73,0.09383033419023140,3.70349907918969,0.383993680090755,2.58483290488432,1.43278084714549,0.148556480910297,0.148556480910297
1998 in Ghana,150,8,12,8,2011-05-20T10:26:12Z,2017-09-02T23:42:30Z,55141.27166666670,2297.55298611111,0.6044690603514130,-32.24,0.013333333333333300,2,2,2,1.0,0,0.0,18.75,0.0652868512311846,12.5,1.5,0.00522294809849477,0.00522294809849477
Dairy goat,2,37,67,45,2006-09-16T03:51:35Z,2008-02-27T03:49:34Z,12695.966388888900,528.998599537038,0.0,35.61,0.0,0,0,0,1,1,0.014925373134328400,0.0444444444444444,0.00378072834550098,0.0298507462686567,1.48888888888889,0.126654399574283,0.126654399574283
Compromise of 1850,3882,2100,4138,3048,2002-03-25T22:35:54Z,2019-02-27T20:08:11Z,148389.53805555600,6182.89741898150,0.3863639739642410,17.85,0.004894384337970120,19,9,15,0.6,996,0.24069598840019300,1.27362204724409,0.627860974707789,0.93813436442726,1.35761154855643,0.669265510906964,0.669265510906964
Nina E. Allender,2981,38,293,95,2013-05-28T13:40:42Z,2019-01-13T14:03:25Z,49344.37861111110,2056.01577546296,0.31541648007165200,-51.12,0.02214022140221400,66,19,24,0.7916666666666670,0,0.0,31.3789473684211,1.44989159887587,10.1740614334471,3.08421052631579,0.142508634173307,0.142508634173307
Fred J. Christensen,1459,51,236,86,2007-03-17T06:33:21Z,2018-10-29T20:20:41Z,101869.78888888900,4244.57453703704,0.284891983016983,-2.5,0.003427004797806720,5,1,1,1.0,0,0.0,16.9651162790698,0.343732920053388,6.18220338983051,2.74418604651163,0.0556003900840299,0.0556003900840299
RAF Worthy Down,993,20,26,24,2010-12-07T11:47:59Z,2019-02-28T17:13:04Z,72125.41805555560,3005.22575231482,0.4161574074074070,-26.42,0.005035246727089630,5,3,5,0.6,0,0.0,41.375,0.330424427926963,38.1923076923077,1.08333333333333,0.00865159630020244,0.00865159630020244
Amakusa Airfield,862,31,79,45,2009-07-18T17:23:20Z,2018-07-08T09:57:30Z,78640.56944444440,3276.69039351852,0.31229487179487200,-89.12,0.0069605568445475600,6,4,6,0.6666666666666670,0,0.0,19.1555555555556,0.26307032294082,10.9113924050633,1.75555555555556,0.0241096931697503,0.0241096931697503
November 2011 Bering Sea cyclone,1431,42,143,84,2011-11-08T23:08:50Z,2018-11-27T16:11:59Z,61817.0525,2575.7105,0.41001080532054000,-30.82,0.015373864430468200,22,13,22,0.5909090909090910,2,0.013986013986014000,17.0357142857143,0.555574855336237,10.006993006993,1.70238095238095,0.0555186612949559,0.0555186612949559
Augustine Volcano,992,242,437,327,2005-02-02T09:45:23Z,2018-11-07T02:32:45Z,120616.78944444400,5025.69956018517,0.363993551030588,3.87,0.0010080645161290300,1,0,0,1,77,0.17620137299771200,3.03363914373089,0.197385456118163,2.27002288329519,1.33639143730887,0.0869530688746342,0.0869530688746342
Air Force of the Democratic Republic of the Congo,1607,65,150,112,2008-04-02T19:20:24Z,2019-01-26T21:31:58Z,94826.19277777780,3951.09136574074,0.3318098072562360,-2.6,0.0031113876789047900,5,1,2,0.5,9,0.06,14.3482142857143,0.406723067437527,10.7133333333333,1.33928571428571,0.0379641942225445,0.0379641942225445
Architecture of the California missions,2964,160,270,223,2005-05-13T06:43:56Z,2019-02-04T04:56:29Z,120358.20916666700,5014.92538194446,0.4077584663228230,24.58,0.003036437246963560,9,0,0,1,44,0.16296296296296300,13.2914798206278,0.591035713247393,10.9777777777778,1.21076233183857,0.0538392856197018,0.0538392856197018
Polyandry,3392,716,1322,931,2002-02-25T15:43:11Z,2018-12-31T17:42:27Z,147673.98777777800,6153.08282407408,0.3874073117539030,-1.01,0.012971698113207500,44,19,29,0.6551724137931030,99,0.07488653555219360,3.64339419978518,0.551268379929606,2.56580937972769,1.41997851772288,0.21485165043247,0.21485165043247
Bernard Jacob Bamberger,1252,12,113,20,2016-07-02T11:57:43Z,2018-07-27T18:33:10Z,18126.590833333300,755.274618055554,0.3205065113949410,-37.21,0.0023961661341853000,3,0,3,0.0,0,0.0,62.6,1.65767519531275,11.0796460176991,5.65,0.149614454529026,0.149614454529026
Polygamy in Nigeria,1114,49,118,72,2009-03-26T00:34:49Z,2019-02-03T04:19:24Z,86427.74305555560,3601.15596064815,0.3556343316547400,-25.1,0.017953321364452400,20,9,19,0.47368421052631600,2,0.01694915254237290,15.4722222222222,0.309345113672749,9.44067796610169,1.63888888888889,0.0327672562059106,0.0327672562059106
Black History Month,1635,1067,1920,1357,2004-09-30T22:24:06Z,2019-02-28T10:15:13Z,126323.85194444400,5263.49383101850,0.3678077966938070,-23.61,0.00672782874617737,11,5,11,0.45454545454545500,372,0.19375,1.20486366985999,0.310630173130387,0.8515625,1.41488577745026,0.364776717070546,0.364776717070546
Allcargo Logistics,1535,37,102,58,2013-07-03T11:54:14Z,2019-01-04T10:27:07Z,48262.548055555600,2010.939502314820,0.2916494506593520,-54.27,0.018892508143322500,29,25,29,0.8620689655172410,1,0.00980392156862745,26.4655172413793,0.763324803273813,15.0490196078431,1.75862068965517,0.0507225602175433,0.0507225602175433
6th Arkansas Field Battery,4306,32,143,73,2012-12-10T04:35:29Z,2018-11-17T23:55:42Z,52051.33694444450,2168.80570601852,0.3815838012372660,32.36,0.0006967022758941010,3,1,3,0.3333333333333330,2,0.013986013986014000,58.986301369863,1.9854245071611,30.1118881118881,1.95890410958904,0.065934905834658,0.065934905834658
Myth of Skanderbeg,6075,100,319,195,2011-03-24T13:03:47Z,2019-02-07T16:39:11Z,69051.59,2877.15,0.26561350030208100,-131.68,0.004609053497942390,28,19,27,0.7037037037037040,24,0.07523510971786830,31.1538461538462,2.1114647758292,19.0438871473354,1.63589743589744,0.110873623619673,0.110873623619673
Anglo-Portuguese Treaty of 1891,2168,20,38,29,2013-03-18T16:18:22Z,2018-12-18T17:09:46Z,50424.85666666670,2101.03569444445,0.2209010420065700,35.54,0.0,0,0,0,1,0,0.0,74.7586206896552,1.03187204564521,57.0526315789474,1.31034482758621,0.0180863181432279,0.0180863181432279
Drone (bee),1297,394,574,470,2004-09-12T11:58:32Z,2019-02-15T04:17:04Z,126448.30888888900,5268.67953703704,0.3989836356554150,24.18,0.0030840400925212000,4,1,1,1.0,98,0.17073170731707300,2.75957446808511,0.246171738266206,2.2595818815331,1.22127659574468,0.108945703750811,0.108945703750811
8th Arkansas Field Battery,2913,29,128,70,2012-12-12T23:14:08Z,2019-02-07T19:53:57Z,53948.663611111100,2247.860983796300,0.36491770382395400,25.63,0.0,0,0,0,1,0,0.0,41.6142857142857,1.29589864364316,22.7578125,1.82857142857143,0.056943023132964,0.056943023132964
2003 Boumerdès earthquake,1697,65,284,107,2008-05-21T19:41:10Z,2019-02-22T18:36:56Z,94294.92944444440,3928.95539351852,0.3279222251671230,-19.62,0.0005892751915144370,1,1,1,1.0,11,0.03873239436619720,15.8598130841121,0.431921421861773,5.97535211267606,2.65420560747664,0.0722838443186467,0.0722838443186467
41st United States Colored Infantry,643,14,52,22,2016-05-24T01:51:10Z,2018-04-13T22:46:45Z,16556.92638888890,689.87193287037,0.328156146179402,16.76,0.00933125972006221,6,4,6,0.6666666666666670,0,0.0,29.2272727272727,0.932057051987389,12.3653846153846,2.36363636363636,0.0753763090254187,0.0753763090254187
Ben-Hur: A Tale of the Christ,8026,375,777,547,2004-12-30T06:16:20Z,2019-03-08T19:14:05Z,124356.9625,5181.5401,0.4042982894517330,28.74,0.00423623224520309,34,14,16,0.875,58,0.07464607464607460,14.672760511883,1.54896031655646,10.3294723294723,1.42047531992687,0.149955415644701,0.149955415644701
2008–09 Zimbabwean political negotiations,7461,82,296,204,2008-08-07T04:36:49Z,2018-12-14T16:28:04Z,90755.85416666670,3781.49392361111,0.35342101571268300,-15.49,0.0009382120359201180,7,1,7,0.14285714285714300,4,0.013513513513513500,36.5735294117647,1.97302974716278,25.2060810810811,1.45098039215686,0.0782759422544138,0.0782759422544138
"Architecture of Fredericksburg, Texas",5014,34,136,91,2010-12-21T15:46:33Z,2018-05-30T00:48:47Z,65193.03722222220,2716.37655092593,0.14874051627385000,7.49,0.017750299162345400,89,54,76,0.7105263157894740,0,0.0,55.0989010989011,1.84584129114606,36.8676470588235,1.49450549450549,0.0500666963693387,0.0500666963693387
Century Wrestling Alliance,6064,77,157,107,2009-09-17T15:52:14Z,2019-02-27T14:57:33Z,82799.08861111110,3449.96202546296,0.3748761656529720,-9.37,0.012697889182058000,77,52,76,0.6842105263157900,2,0.012738853503184700,56.6728971962617,1.75770050662695,38.6242038216561,1.46728971962617,0.0455077472856913,0.0455077472856913
"Rakkestad Airport, Åstorp",970,20,28,24,2008-03-15T13:07:21Z,2018-04-09T06:51:04Z,88241.72861111110,3676.73869212963,0.3864571035025580,-2.71,0.01443298969072170,14,2,5,0.4,0,0.0,40.4166666666667,0.263820761066422,34.6428571428571,1.16666666666667,0.00761544464934002,0.00761544464934002
2005 in Africa,8096,103,271,156,2005-12-08T20:03:34Z,2019-02-10T10:54:55Z,115478.85583333300,4811.61899305554,0.282560982489163,-3.68,0.0,0,0,0,1,5,0.01845018450184500,51.8974358974359,1.68259374062757,29.8745387453875,1.73717948717949,0.0563219989760465,0.0563219989760465
3rd Regiment Massachusetts Volunteer Militia,1327,10,42,20,2017-05-20T13:03:59Z,2018-12-23T13:37:17Z,13968.555,582.023,0.248716913269152,30.03,0.00452147701582517,6,6,6,1.0,0,0.0,66.35,2.27997813660754,31.5952380952381,2.1,0.0721620811887844,0.0721620811887844
Booted Bantam,639,21,40,28,2008-05-29T18:22:15Z,2018-05-18T00:02:54Z,87365.6775,3640.2366,0.4633229166666670,13.21,0.00782472613458529,5,0,1,0.0,1,0.025,22.8214285714286,0.175538042385123,15.975,1.42857142857143,0.0109882968629185,0.0109882968629185
Abyssinian–Adal war,935,154,310,241,2007-10-01T20:07:23Z,2019-02-11T01:51:25Z,99605.73388888890,4150.23891203704,0.3380906327714840,1.84,0.006417112299465240,6,5,5,1.0,31,0.1,3.87966804979253,0.22528823516357,3.01612903225806,1.28630705394191,0.0746944950809698,0.0746944950809698
Air France Flight 5672,1191,29,76,39,2017-12-08T02:37:16Z,2018-09-07T20:43:59Z,6570.111944444450,273.754664351852,0.3165101820274240,35.61,0.005037783375314860,6,2,6,0.3333333333333330,3,0.039473684210526300,30.5384615384615,4.35061080263176,15.6710526315789,1.94871794871795,0.277620840470205,0.277620840470205
Battle of Chickasaw Bayou,1674,76,116,98,2005-12-16T05:52:47Z,2018-08-10T15:03:45Z,110889.18277777800,4620.38261574075,0.3682199364057770,43.02,0.0,0,0,0,1,11,0.09482758620689660,17.0816326530612,0.362307657010267,14.4310344827586,1.18367346938776,0.0251061458860161,0.0251061458860161
Action of 11 November 2008,981,75,169,105,2008-11-13T02:20:47Z,2019-02-27T23:26:33Z,90213.09611111110,3758.87900462963,0.2192447642447640,-122.4,0.0,0,0,0,1,0,0.0,9.34285714285714,0.260982063746066,5.80473372781065,1.60952380952381,0.0449602128166006,0.0449602128166006
Centre for Land Warfare Studies,871,24,60,40,2013-07-24T14:00:13Z,2018-11-23T02:49:14Z,46740.81694444440,1947.53403935185,0.3412689393939390,-65.31,0.03903559127439720,34,13,34,0.38235294117647100,1,0.016666666666666700,21.775,0.44723223440545,14.5166666666667,1.5,0.0308081906593881,0.0308081906593881
Pampa de Achala,2898,47,103,81,2009-09-30T22:12:45Z,2019-02-16T19:28:26Z,82221.26138888890,3425.88589120370,0.44452634979516700,2.75,0.008971704623878540,26,20,26,0.7692307692307690,0,0.0,35.7777777777778,0.845912587877168,28.1359223300971,1.2716049382716,0.0300652162012934,0.0300652162012934
Architecture of Birmingham,7432,105,525,288,2005-03-23T21:37:51Z,2019-01-11T10:11:06Z,120996.55416666700,5041.52309027779,0.3677930582514560,-24.59,0.007804090419806240,58,36,44,0.8181818181818180,3,0.005714285714285710,25.8055555555556,1.47415768348499,14.1561904761905,1.82291666666667,0.104135196963081,0.104135196963081
Ares (wrestler),3757,64,149,115,2010-05-18T11:18:55Z,2019-01-16T10:00:01Z,75958.685,3164.945,0.30231883836687300,-5.07,0.015171679531541100,57,40,57,0.7017543859649120,2,0.013422818791946300,32.6695652173913,1.18706636377394,25.2147651006711,1.29565217391304,0.047078224168836,0.047078224168836
Johnny Carson,7690,1571,2682,1996,2002-10-06T05:33:04Z,2019-03-06T20:13:46Z,143894.67833333300,5995.61159722221,0.4249716121841130,12.43,0.01118335500650200,86,31,63,0.49206349206349200,211,0.07867263236390750,3.85270541082164,1.28260476438514,2.86726323639075,1.3436873747495,0.447327175303114,0.447327175303114
Bentley Fortissimo,993,11,19,14,2014-02-13T22:50:30Z,2018-01-01T07:20:54Z,34016.50666666670,1417.35444444445,0.4074067117455550,-12.07,0.0,0,0,0,1,1,0.05263157894736840,70.9285714285714,0.700601041533559,52.2631578947368,1.35714285714286,0.0134052565852343,0.0134052565852343
Supervenience,2056,152,263,195,2003-10-27T14:17:11Z,2019-02-02T11:28:59Z,133845.19666666700,5576.88319444446,0.3936912110523220,10.64,0.0038910505836575900,8,0,0,1,7,0.026615969581749000,10.5435897435897,0.368664705412538,7.81749049429658,1.34871794871795,0.0471589579394443,0.0471589579394443
RAF Woodvale,1184,119,216,163,2003-10-03T13:37:22Z,2019-03-05T10:47:02Z,135165.1611111110,5631.8817129630,0.24298941798941800,-55.04,0.010135135135135100,12,10,12,0.8333333333333330,8,0.037037037037037000,7.2638036809816,0.210231688154028,5.48148148148148,1.32515337423313,0.0383530782443159,0.0383530782443159
Agriculture in the prehistoric Southwest,1909,42,151,73,2012-07-02T14:26:41Z,2019-01-17T15:12:45Z,57360.76777777780,2390.03199074074,0.42268342897412700,28.61,0.0,0,0,0,1,9,0.059602649006622500,26.1506849315068,0.79873407862141,12.6423841059603,2.06849315068493,0.0631790706505149,0.0631790706505149
Domestic sheep predation,1683,64,138,102,2008-02-07T01:40:26Z,2019-02-25T08:31:04Z,96870.84388888890,4036.28516203704,0.37581300278668700,-17.76,0.0112893642305407,19,5,9,0.5555555555555560,7,0.050724637681159400,16.5,0.416967566075193,12.195652173913,1.35294117647059,0.0341898539027787,0.0341898539027787
Beatrice Beeby,778,15,51,23,2015-10-25T19:43:11Z,2018-12-18T21:12:47Z,27601.493333333300,1150.062222222220,0.40631050767414400,-40.33,0.015424164524421600,12,4,5,0.8,1,0.0196078431372549,33.8260869565217,0.676485137036065,15.2549019607843,2.21739130434783,0.0443454267208732,0.0443454267208732
RAF Atherstone,808,26,64,44,2010-09-12T16:55:17Z,2018-08-28T12:57:48Z,69764.04194444440,2906.83508101852,0.3507783882783880,-40.57,0.006188118811881190,5,0,5,0.0,0,0.0,18.3636363636364,0.277965545853013,12.625,1.45454545454545,0.0220170729388525,0.0220170729388525
Islamic views on slavery,6407,512,2848,1371,2005-06-24T05:03:39Z,2019-03-07T14:11:06Z,120105.12416666700,5004.38017361113,0.4229319282412510,-8.22,0.008896519431871390,57,21,28,0.75,128,0.0449438202247191,4.67323121808899,1.28027843163977,2.24964887640449,2.07731582786287,0.569101447371633,0.569101447371633
Architecture of Portugal,4584,117,307,193,2007-01-15T17:57:40Z,2019-03-04T12:32:43Z,106338.58416666700,4430.77434027779,0.38488984861464700,26.78,0.0002181500872600350,1,0,0,1,5,0.016286644951140100,23.7512953367876,1.03458214026594,14.9315960912052,1.59067357512953,0.0692881145422433,0.0692881145422433
David L. Shirk Ranch,2743,20,35,31,2010-12-20T01:47:02Z,2018-11-13T19:03:38Z,69257.27666666670,2885.71986111111,0.2956491885143570,-105.25,0.0,0,0,0,1,0,0.0,88.4838709677419,0.950542717942081,78.3714285714286,1.12903225806452,0.0121286894378319,0.0121286894378319
Accra Academy,5841,232,734,472,2008-07-16T15:11:49Z,2019-02-21T11:23:31Z,92924.195,3871.841,0.34297368801833100,-17.83,0.015065913370998100,88,40,86,0.46511627906976700,23,0.031335149863760200,12.375,1.50858449728836,7.95776566757493,1.55508474576271,0.189573877933514,0.189573877933514
Edmund Anscombe,2273,55,146,85,2007-02-28T06:44:33Z,2018-11-25T00:39:40Z,102905.9186111110,4287.7466087963,0.3675949667616330,36.66,0.0,0,0,0,1,1,0.00684931506849315,26.7411764705882,0.530115281378091,15.5684931506849,1.71764705882353,0.0340505196133749,0.0340505196133749
Herbert (Family Guy),1503,814,1508,1143,2006-11-19T01:16:21Z,2019-02-18T10:39:13Z,107385.38111111100,4474.39087962963,0.40677671613315200,-26.39,0.0166333998669328,25,13,15,0.8666666666666670,244,0.16180371352785100,1.31496062992126,0.335911644832517,0.996684350132626,1.31933508311461,0.337029115374208,0.337029115374208
African theatre of World War I,6867,241,715,376,2006-05-01T18:51:17Z,2019-03-06T23:41:34Z,112612.83805555600,4692.20158564817,0.2040915247946500,24.07,0.005970583952235330,41,1,8,0.125,26,0.03636363636363640,18.2632978723404,1.46349211018635,9.6041958041958,1.90159574468085,0.152380494944407,0.152380494944407
Durham Downs Station,1242,12,64,34,2013-01-20T09:52:35Z,2018-02-01T16:05:31Z,44118.21555555560,1838.25898148148,0.36450534759358300,-55.15,0.021739130434782600,27,4,26,0.15384615384615400,0,0.0,36.5294117647059,0.675639293762108,19.40625,1.88235294117647,0.034815551369384,0.034815551369384
6888th Central Postal Directory Battalion,1196,18,57,19,2016-02-05T16:19:54Z,2019-01-13T13:51:22Z,25749.524444444400,1072.896851851850,0.3547486772486770,-68.78,0.00919732441471572,11,0,0,1,0,0.0,62.9473684210526,1.11473903379963,20.9824561403509,3,0.0531271947546648,0.0531271947546648
Cesar Chavez,5284,2042,4051,2844,2002-08-06T13:28:48Z,2019-02-27T11:30:42Z,145174.03166666700,6048.91798611113,0.31578234138050100,-6.59,0.010219530658592000,54,41,50,0.82,665,0.1641569982720320,1.85794655414909,0.873544659083252,1.30436929153295,1.42440225035162,0.669706550708981,0.669706550708981
3rd Arkansas Light Artillery,5344,41,148,79,2011-11-01T21:38:56Z,2019-03-06T16:47:14Z,64363.138333333300,2681.797430555550,0.39544723625663600,36.42,0.00037425149700598800,2,0,1,0.0,0,0.0,67.6455696202532,1.99269338508276,36.1081081081081,1.87341772151899,0.0551868677006454,0.0551868677006454
Seward Highway,3075,76,309,158,2004-09-07T22:28:26Z,2018-12-03T12:51:11Z,124790.37916666700,5199.59913194446,0.32885301316240600,7.87,0.006829268292682930,21,10,14,0.7142857142857140,6,0.019417475728155300,19.4620253164557,0.591391744242034,9.95145631067961,1.95569620253165,0.0594276582018824,0.0594276582018824
Dominican Americans,4714,664,1719,1101,2005-11-26T18:37:35Z,2019-03-07T19:31:46Z,116376.90305555600,4849.03762731483,0.3438476247814000,-36.61,0.010394569367840500,49,31,43,0.7209302325581400,124,0.07213496218731820,4.28156221616712,0.972151664372708,2.74229203025015,1.56130790190736,0.354503332850379,0.354503332850379
Sydney Carlin (RAF officer),737,21,38,23,2011-01-24T04:31:10Z,2017-06-10T11:56:28Z,55903.42166666670,2329.30923611111,0.21072530864197500,6.38,0.004070556309362280,3,2,3,0.6666666666666670,1,0.02631578947368420,32.0434782608696,0.316402815295772,19.3947368421053,1.65217391304348,0.0163138493639611,0.0163138493639611
RAF Culmhead,749,32,53,42,2009-07-13T17:57:36Z,2018-07-23T22:39:07Z,79132.69194444450,3297.19549768519,0.27093253968254000,-240.14,0.006675567423230980,5,4,4,1.0,0,0.0,17.8333333333333,0.227162751048835,14.1320754716981,1.26190476190476,0.0160742667631352,0.0160742667631352
Air Efficiency Award,2000,23,39,32,2007-01-27T22:30:09Z,2017-12-03T02:39:05Z,95092.14888888890,3962.17287037037,0.2955429061679060,-62.82,0.001,2,0,1,0.0,1,0.02564102564102560,62.5,0.504773533471054,51.2820512820513,1.21875,0.00984308390268555,0.00984308390268555
Joan Bankemper,1181,17,46,23,2016-06-02T13:12:02Z,2019-02-16T18:06:30Z,23740.90777777780,989.20449074074,0.38377579784556500,-101.09,0.024555461473327700,29,11,25,0.44,0,0.0,51.3478260869565,1.19388863582255,25.6739130434783,2,0.0465020129109543,0.0465020129109543
Italian invasion of Egypt,5030,164,941,393,2008-06-06T18:58:07Z,2019-01-27T09:38:33Z,93278.6738888889,3886.6114120370,0.24734804966348600,18.49,0.00437375745526839,22,1,3,0.3333333333333330,28,0.02975557917109460,12.7989821882952,1.29418649480157,5.34537725823592,2.39440203562341,0.24211321900761,0.24211321900761
Conan (talk show),6667,749,2817,2254,2004-12-04T01:08:09Z,2019-03-08T02:13:17Z,124969.08555555600,5207.04523148150,0.4065420553044310,-23.65,0.012449377531123400,83,62,81,0.7654320987654320,160,0.05679801206957760,2.95785270629991,1.28038065805376,2.36670216542421,1.24977817213842,0.54099779717076,0.54099779717076
